FLIGHTID,P_AIRCRAFTTYPE,R_ACODE,S_DEPTIME,S_ARRTIME,P_DEPTIME,P_ARRTIME,R_DEPAP,R_DEPTIME,entry_timestamp,entry_lon,entry_lat,entry_height,entry_time_gap,Time_of_Entry,cluster_closed
CSC6879,A21N,1533.0,202508272030,202508272315,202508272030,202508272240,ZUTF,202508272049.0,2025-08-27 22:52:00,116.428009,40.423667,360.0,60.0,19.0,2.0
CSC8829,A321,6444.0,202508270715,202508270940,202508270715,202508270915,ZUCK,202508270727.0,2025-08-27 09:09:00,115.876389,38.729444,509.0,56.0,19.0,3.0
CSC8831,A321,5352.0,202508271500,202508271730,202508271500,202508271700,ZUCK,202508271519.0,2025-08-27 17:04:00,115.847176,38.701319,539.98,60.0,19.0,3.0
CSC8833,A320,7410.0,202508271810,202508272050,202508271810,202508272010,ZUCK,202508271914.0,2025-08-27 21:03:00,115.86,38.724167,539.0,57.0,20.0,3.0
CSC8838,A320,1550.0,202508272045,202508272255,202508272045,202508272235,ZUWX,202508272045.0,2025-08-27 22:22:00,115.872778,38.726542,509.02,60.0,22.0,3.0
CSC8883,A359,1505.0,202508270730,202508271015,202508270730,202508270940,ZUUU,202508270740.0,2025-08-27 09:23:00,115.868593,38.721264,509.0,60.0,19.0,3.0
CSC8885,A321,7456.0,202508270930,202508271215,202508270930,202508271140,ZUUU,202508270938.0,2025-08-27 11:26:00,115.792957,38.661822,539.0,59.0,21.0,3.0
CSC8887,A321,1505.0,202508271330,202508271615,202508271330,202508271600,ZUUU,202508271351.0,2025-08-27 16:07:00,116.507778,40.4225,357.0,56.0,18.0,2.0
CSC8889,A321,7452.0,202508271530,202508271810,202508271530,202508271740,ZUUU,202508271536.0,2025-08-27 17:22:00,115.867778,38.7225,539.0,60.0,21.0,3.0
CSC8895,A321,1515.0,202508271730,202508272030,202508271730,202508271940,ZUUU,202508271733.0,2025-08-27 19:42:00,116.555759,40.421704,353.12,60.0,13.0,2.0
CSC8897,A321,7457.0,202508271830,202508272115,202508271830,202508272040,ZUUU,202508271837.0,2025-08-27 20:35:00,116.409795,40.423918,376.47,57.0,16.0,2.0
CSC8899,A321,7447.0,202508272130,202508280015,202508272130,202508272340,ZUUU,202508272140.0,2025-08-27 23:46:00,116.441519,40.423444,360.0,60.0,28.0,2.0
CSS6811,B752,4220.0,202508270025,202508270315,202508270025,202508270318,ZGSZ,202508270045.0,2025-08-27 03:04:00,115.816486,38.667042,509.0,60.0,20.0,3.0
CSS6813,B733,4224.0,202508270155,202508270450,202508270155,202508270448,ZGSZ,202508270232.0,2025-08-27 04:59:00,115.818463,38.673556,509.53,60.0,19.0,3.0
CSS7104,B763,502.0,202508270410,202508270555,202508270410,202508270550,ZHEC,202508270435.0,2025-08-27 05:52:00,115.877505,38.73063,509.0,60.0,18.0,3.0
CSS7108,B752,5075.0,202508270350,202508270535,202508270350,202508270527,ZSWX,202508270352.0,2025-08-27 05:03:00,116.424444,38.650278,539.0,60.0,20.0,3.0
CSS7110,B752,4220.0,202508270250,202508270540,202508270520,202508270812,ZGSZ,202508270528.0,2025-08-27 07:47:00,115.877944,38.731093,539.07,60.0,19.0,3.0
CSS7120,B752,3653.0,202508270110,202508270305,202508270150,202508270336,ZSHC,202508270159.0,2025-08-27 03:23:00,116.396528,38.647806,509.97,60.0,19.0,3.0
CSS7201,B752,5046.0,202508272355,202508280155,202508280010,202508280158,ZSPD,202508280021.0,2025-08-28 01:54:00,116.401625,38.714083,539.0,60.0,21.0,3.0
CSS7239,B752,3644.0,202508270355,202508270555,202508270355,202508270542,ZSHC,202508270414.0,2025-08-27 05:37:00,116.363889,38.688611,539.0,60.0,20.0,3.0
CSS7333,B733,5061.0,202508270040,202508270225,202508270040,202508270215,ZSWX,202508270027.0,2025-08-27 01:43:00,116.396074,38.728426,533.6,60.0,19.0,3.0
CSZ9101,A21N,5635.0,202508270730,202508271100,202508270730,202508271020,ZGSZ,202508270748.0,2025-08-27 10:09:00,115.887037,38.738167,539.0,60.0,17.0,3.0
CSZ9103,B738,3152.0,202508271000,202508271325,202508271000,202508271252,ZGSZ,202508271011.0,2025-08-27 12:32:00,115.600519,38.705204,539.0,60.0,20.0,3.0
CSZ9105,B738,3142.0,202508271225,202508271545,202508271225,202508271516,ZGSZ,202508271248.0,2025-08-27 15:12:00,115.828701,38.675671,539.0,65.0,20.0,3.0
CSZ9107,A21N,3156.0,202508271425,202508271745,202508271425,202508271711,ZGSZ,202508271624.0,2025-08-27 18:49:00,116.38133,38.645196,479.0,61.0,24.0,3.0
CSZ9111,B738,2754.0,202508271540,202508271825,202508271540,202508271757,ZSYC,202508271629.0,2025-08-27 18:18:00,116.474808,38.698177,539.0,62.0,21.0,3.0
CSZ9113,A21N,621.0,202508272035,202508280005,202508272035,202508272319,ZGSZ,202508272049.0,2025-08-27 23:05:00,115.865694,38.734634,538.02,60.0,20.0,3.0
CSZ9115,B738,3115.0,202508271935,202508272315,202508271935,202508272223,ZGSZ,202508271957.0,2025-08-27 22:15:00,115.809338,38.668861,509.0,60.0,20.0,3.0
CSZ9147,B738,3125.0,202508270705,202508271020,202508270705,202508270953,ZGGG,202508270720.0,2025-08-27 09:36:00,115.895639,38.746694,539.0,60.0,17.0,3.0
CSZ9152,B738,345.0,202508271055,202508271255,202508271055,202508271243,ZHXF,202508271054.0,2025-08-27 12:09:00,115.8625,38.716389,509.0,60.0,19.0,3.0
CSZ9158,B738,6347.0,202508270735,202508270945,202508270735,202508270916,ZSWX,202508270755.0,2025-08-27 09:25:00,116.380907,38.659204,509.0,60.0,19.0,3.0
CSZ9160,B738,6326.0,202508271755,202508272015,202508271755,202508271935,ZSWX,202508271758.0,2025-08-27 19:09:00,116.478185,38.69387,539.0,60.0,24.0,0.0
CSZ9162,B738,6351.0,202508272200,202508280015,202508272200,202508272340,ZSWX,202508272205.0,2025-08-27 23:56:00,117.022046,40.726463,360.0,60.0,34.0,2.0
CSZ9164,B738,5045.0,202508271850,202508272100,202508271850,202508272030,ZSWX,202508271855.0,2025-08-27 20:05:00,116.628181,38.642861,539.0,60.0,17.0,3.0
CSZ9167,B738,2461.0,202508270850,202508271220,202508270850,202508271200,ZGNN,202508270852.0,2025-08-27 11:29:00,115.85437,38.707981,509.0,60.0,20.0,3.0
CSZ9172,B738,6325.0,202508271755,202508271955,202508271755,202508271936,ZSNT,202508271810.0,2025-08-27 19:43:00,117.395556,38.644852,539.0,60.0,28.0,4.0
CSZ9190,A320,7004.0,202508271810,202508272055,202508271810,202508272035,ZSQZ,202508271812.0,2025-08-27 20:09:00,116.712556,38.658556,539.0,60.0,18.0,3.0
CSZ9196,A320,1524.0,202508272020,202508272255,202508272020,202508272240,ZUTF,202508272032.0,2025-08-27 22:38:00,116.474556,40.422861,360.0,60.0,21.0,2.0
CYZ9056,B77L,5104.0,202508270620,202508270825,202508270620,202508270748,ZSNJ,202508270623.0,2025-08-27 07:26:00,116.486708,38.702104,509.02,61.0,23.0,0.0
DER300,GLF5,1621.0,202508271600,202508271715,202508271620,202508271734,ZYTX,202508271642.0,2025-08-27 17:40:00,116.992125,40.695611,380.5,60.0,18.0,2.0
DLH722,A359,6414.0,202508270135,202508271035,202508270140,202508271057,EDDM,202508270157.0,2025-08-27 11:05:00,116.515741,40.450889,360.0,60.0,22.0,2.0
ETH604,A359,71.0,202508270645,202508271720,202508270615,202508271549,HAAB,,2025-08-27 16:12:00,115.637097,40.415944,429.2,60.0,24.0,1.0
EVA716,A333,2601.0,202508271505,202508271835,202508271505,202508271750,RCTP,202508271542.0,2025-08-27 17:57:00,116.406819,38.649,541.35,60.0,22.0,0.0
FDX5819,B77L,142.0,202508271205,202508271520,202508271205,202508271436,RJBB,202508271238.0,2025-08-27 14:39:00,117.933,38.624626,533.11,55.0,26.0,4.0
FZA6665,B738,2706.0,202508271735,202508272050,202508271735,202508272006,ZSFZ,202508271801.0,2025-08-27 19:56:00,116.569903,38.644222,539.0,60.0,18.0,3.0
GDC7128,B738,2143.0,202508270950,202508271155,202508270950,202508271137,ZSAQ,202508271005.0,2025-08-27 11:19:00,116.384903,38.672972,539.0,60.0,16.0,3.0
GDC7140,B738,2563.0,202508272155,202508280010,202508272155,202508272344,ZYHB,202508272153.0,2025-08-27 23:15:00,117.024444,40.725,359.0,60.0,57.0,2.0
GDC7160,B738,5134.0,202508271225,202508271455,202508271225,202508271432,ZSJJ,202508271212.0,2025-08-27 13:47:00,116.421111,38.681389,539.0,60.0,18.0,3.0
GDC7670,B738,5146.0,202508272200,202508280015,202508272200,202508272338,ZLIC,202508272205.0,2025-08-27 23:15:00,116.329222,40.424792,359.95,60.0,25.0,2.0
GDC7886,B738,2545.0,202508272245,202508280100,202508272245,202508280045,ZBLA,202508272248.0,2025-08-28 00:16:00,117.026389,40.726944,315.0,56.0,32.0,2.0
HVN512,A321,7045.0,202508271110,202508271445,202508271135,202508271456,VVNB,202508271209.0,2025-08-27 15:05:00,115.80925,38.665417,539.0,60.0,20.0,3.0
JAL21,B738,3033.0,202508270750,202508271200,202508270750,202508271109,RJTT,202508270827.0,2025-08-27 11:09:00,118.028333,38.596944,539.0,56.0,27.0,4.0
JAL25,B788,1243.0,202508271540,202508271945,202508271540,202508271846,RJTT,202508271618.0,2025-08-27 18:56:00,117.942778,38.621389,539.0,60.0,26.0,4.0
JAL8689,B738,147.0,202508271655,202508272115,202508271655,202508272013,RJAA,202508271730.0,2025-08-27 20:19:00,117.929649,38.625911,539.0,61.0,29.0,4.0
JJA8133,B738,136.0,202508272240,202508280110,202508272155,202508280002,RKPC,202508272213.0,2025-08-27 23:40:00,118.021539,38.894736,539.0,61.0,45.0,4.0
KAL2223,B739,7113.0,202508272120,202508280005,202508272120,202508272323,RKPK,202508272124.0,2025-08-27 22:59:00,117.989648,38.604981,539.0,60.0,30.0,4.0
KAL2255,A21N,132.0,202508271435,202508271720,202508271435,202508271639,RKPC,202508271447.0,2025-08-27 16:16:00,118.023889,38.6175,510.0,60.0,30.0,4.0
KAL853,A21N,7143.0,202508271900,202508272130,202508271900,202508272035,RKSI,202508271939.0,2025-08-27 20:49:00,118.000463,38.601444,539.0,60.0,28.0,4.0
KAL855,A333,130.0,202508270940,202508271205,202508270940,202508271113,RKSI,202508271014.0,2025-08-27 11:19:00,117.987821,38.606233,539.38,64.0,31.0,4.0
KAL859,A21N,144.0,202508270715,202508270940,202508270715,202508270850,RKSI,202508270747.0,2025-08-27 08:52:00,117.946872,38.619403,509.0,61.0,26.0,4.0
KLM897,B789,1420.0,202508272330,202508280855,202508272200,202508280759,EHAM,202508272232.0,2025-08-28 08:15:00,116.398611,40.423889,366.0,60.0,19.0,2.0
KNA8269,B738,3515.0,202508270820,202508271215,202508270820,202508271137,ZPPP,202508270829.0,2025-08-27 11:25:00,116.415879,40.423707,360.0,61.0,18.0,2.0
KZR227,A21N,2525.0,202508271705,202508272215,202508271855,202508272331,UACC,202508271906.0,2025-08-27 23:31:00,116.439722,40.423333,341.0,60.0,29.0,2.0
KZR267,A21N,3402.0,202508270005,202508270455,202508270020,202508270420,UAAA,202508270039.0,2025-08-27 04:23:00,115.479796,39.984468,421.0,60.0,22.0,1.0
LKE9512,B737,1574.0,202508271810,202508272200,202508271810,202508272136,ZULS,202508271815.0,2025-08-27 21:24:00,116.459843,40.423102,343.57,60.0,21.0,2.0
MGL223,B738,3063.0,202508270610,202508270825,202508270610,202508270751,ZMCK,202508270616.0,2025-08-27 07:42:00,116.336944,40.424722,400.0,60.0,16.0,2.0
MSR955,A332,20.0,202508270550,202508271520,202508270630,202508271501,HECA,,2025-08-27 15:01:00,116.406736,40.423917,360.0,60.0,20.0,2.0
P4IFD,A319,6310.0,202508271200,202508271400,202508271400,202508271548,ZSSS,202508271440.0,2025-08-27 16:03:00,116.610278,38.658889,539.0,60.0,19.0,3.0
SIA800,A359,106.0,202508270110,202508270715,202508270110,202508270701,WSSS,202508270120.0,2025-08-27 06:38:00,115.813292,38.693484,539.0,61.0,18.0,3.0
SIA802,B77W,41.0,202508270830,202508271440,202508270830,202508271410,WSSS,202508270853.0,2025-08-27 14:12:00,115.870556,38.723889,539.0,55.0,19.0,3.0
SIA806,B78X,42.0,202508271640,202508272300,202508271640,202508272215,WSSS,202508271648.0,2025-08-27 21:54:00,115.842759,38.698296,539.0,60.0,23.0,3.0
TBA9815,A319,1572.0,202508271040,202508271430,202508271040,202508271403,ZULS,202508271046.0,2025-08-27 13:52:00,115.551111,40.432222,421.0,56.0,26.0,1.0
TBA9955,A332,5160.0,202508271440,202508271715,202508271440,202508271715,ZUUU,202508271451.0,2025-08-27 16:43:00,115.882892,38.734526,539.0,61.0,19.0,3.0
THA614,A359,742.0,202508271100,202508271545,202508271100,202508271541,VTBS,202508271121.0,2025-08-27 15:30:00,115.882204,38.698333,530.59,61.0,22.0,3.0
THY88,B77W,3067.0,202508270630,202508271535,202508270620,202508271426,LTFM,,2025-08-27 14:36:00,115.600833,40.431944,415.0,60.0,20.0,1.0
TXJ928,GLF4,3033.0,202508271930,202508272200,202508271930,202508272122,ZUUU,202508272121.0,2025-08-27 23:37:00,116.3973,40.42398,360.0,61.0,28.0,2.0
UAE306,B77W,531.0,202508270750,202508271525,202508270835,202508271530,OMDB,202508270907.0,2025-08-27 15:42:00,116.360938,40.424472,360.0,61.0,19.0,2.0
UAE308,B77W,7244.0,202508271450,202508272220,202508271440,202508272135,OMDB,202508271527.0,2025-08-27 22:11:00,116.420144,40.423634,360.0,60.0,19.0,2.0
UAE9306,B77L,44.0,202508262140,202508270200,202508271030,202508271744,OMDW,202508271028.0,2025-08-27 17:19:00,116.400847,40.423917,360.0,60.0,18.0,2.0
UAL771,B789,133.0,202508271410,202508280445,202508271440,202508280405,KLAX,202508271502.0,2025-08-28 03:37:00,117.936806,38.623352,539.0,60.0,25.0,4.0
UAL888,B772,3034.0,202508270235,202508271525,202508270140,202508271426,KSFO,202508270201.0,2025-08-27 14:14:00,117.997222,38.601667,539.0,60.0,32.0,4.0
UZB501,B788,2045.0,202508271720,202508272240,202508271940,202508280009,UTTT,202508271943.0,2025-08-28 00:07:00,116.408898,40.423926,305.9,60.0,36.0,2.0
VPCJL,GLEX,41.0,202508272000,202508272150,202508272000,202508272145,ZMCK,202508271954.0,2025-08-27 21:17:00,116.373683,40.424274,360.0,62.0,21.0,2.0
AAR331,A321,145.0,202508280720,202508280930,202508280720,202508280850,RKSI,202508280748.0,2025-08-28 08:55:00,117.908201,38.633925,539.0,60.0,27.0,4.0
AAR333,A21N,3067.0,202508281150,202508281400,202508281150,202508281325,RKSI,202508281223.0,2025-08-28 13:32:00,117.936167,38.624069,539.0,60.0,29.0,4.0
AAR335,A21N,134.0,202508281350,202508281550,202508281350,202508281525,RKSI,202508281422.0,2025-08-28 15:31:00,117.931551,38.62575,539.0,60.0,29.0,4.0
AAR3355,A321,142.0,202508280735,202508280950,202508280735,202508280907,RKSS,202508280745.0,2025-08-28 08:59:00,117.935856,38.624135,533.1,61.0,27.0,4.0
ACA029,B789,136.0,202508280240,202508281600,202508280325,202508281519,CYVR,202508280403.0,2025-08-28 15:36:00,117.996389,38.6025,539.0,60.0,29.0,4.0
AFR202,B789,7557.0,202508280540,202508281555,202508280440,202508281431,LFPG,202508280459.0,2025-08-28 14:48:00,116.376111,40.424167,359.0,56.0,21.0,2.0
AFR6728,B77L,7553.0,202508281500,202508290230,202508281510,202508290105,LFPG,202508281556.0,2025-08-29 01:56:00,116.331778,40.424778,360.0,60.0,18.0,2.0
AHK768,A333,3323.0,202508280325,202508280635,202508280325,202508280557,VHHH,202508280417.0,2025-08-28 06:32:00,115.878333,38.729167,509.0,60.0,20.0,3.0
AMU002,A321,3517.0,202508281140,202508281510,202508281135,202508281421,VMMC,202508281209.0,2025-08-28 14:23:00,115.884167,38.736667,539.0,60.0,22.0,3.0
AMU006,A320,3360.0,202508280810,202508281125,202508280810,202508281056,VMMC,202508280823.0,2025-08-28 10:33:00,115.824069,38.679153,509.0,60.0,34.0,0.0
AMU008,A321,3371.0,202508281915,202508282230,202508281915,202508282203,VMMC,202508281954.0,2025-08-28 22:08:00,115.851733,38.704524,509.0,63.0,20.0,3.0
ANA8527,B763,131.0,202508282205,202508290205,202508282205,202508290120,RJAA,202508282212.0,2025-08-29 00:50:00,117.930155,38.626025,539.0,61.0,23.0,4.0
ANA961,B77W,72.0,202508280755,202508281200,202508280755,202508281056,RJTT,202508280831.0,2025-08-28 11:08:00,117.936456,38.623539,509.0,62.0,32.0,4.0
ANA963,B763,146.0,202508281620,202508282015,202508281620,202508281924,RJTT,202508281657.0,2025-08-28 19:36:00,117.946444,38.620278,509.07,60.0,27.0,4.0
ANA979,A20N,147.0,202508280830,202508281205,202508280830,202508281110,RJBB,202508280850.0,2025-08-28 10:56:00,117.974167,38.611667,539.0,60.0,31.0,4.0
B652C,FA7X,2354.0,202508281500,202508281600,202508281500,202508281535,ZBHD,202508281710.0,2025-08-28 17:38:00,115.833188,38.687801,479.0,61.0,22.0,3.0
B652S,GLF4,7026.0,202508280700,202508280900,202508280700,202508280901,ZSNB,202508280757.0,2025-08-28 09:39:00,116.504194,38.708861,528.18,61.0,27.0,0.0
B652S,GLF4,3324.0,202508281430,202508281720,202508281430,202508281701,VHHH,202508281548.0,2025-08-28 18:03:00,115.870833,38.723889,539.0,60.0,21.0,3.0
BDJ200,GLF4,7475.0,202508282000,202508282105,202508282000,202508282107,ZHCC,202508282014.0,2025-08-28 21:06:00,115.868611,38.7225,509.0,60.0,21.0,3.0
CAL517,A21N,2620.0,202508281525,202508281850,202508281525,202508281810,RCTP,202508281543.0,2025-08-28 18:02:00,116.454489,38.681344,509.0,62.0,22.0,0.0
CCA042,B38M,3074.0,202508280330,202508280830,202508280550,202508281017,USNN,,2025-08-28 10:30:00,115.608093,40.400722,415.27,60.0,16.0,1.0
CCA086,A321,4157.0,202508282305,202508290005,202508282305,202508282345,ZBDT,202508282304.0,2025-08-28 23:34:00,116.473157,40.423079,300.98,60.0,20.0,2.0
CCA102,A321,3305.0,202508281255,202508281625,202508281255,202508281531,VHHH,202508281323.0,2025-08-28 15:40:00,115.821699,38.677946,479.0,61.0,22.0,3.0
CCA108,B738,3352.0,202508281030,202508281355,202508281030,202508281308,VHHH,202508281054.0,2025-08-28 13:07:00,115.832486,38.687421,539.0,60.0,20.0,3.0
CCA110,A321,5713.0,202508281745,202508282115,202508281745,202508282022,VHHH,202508281823.0,2025-08-28 20:40:00,115.895246,38.747318,539.0,60.0,21.0,3.0
CCA1110,AJ27,2361.0,202508280915,202508281040,202508280915,202508281010,ZBXH,202508280923.0,2025-08-28 09:59:00,117.009795,40.715041,347.64,61.0,14.0,2.0
CCA1112,AJ27,4142.0,202508280830,202508280955,202508280830,202508280927,ZBHH,202508280823.0,2025-08-28 09:01:00,116.493611,40.4225,357.0,56.0,19.0,2.0
CCA1118,AJ27,2363.0,202508281630,202508281800,202508281630,202508281740,ZBDS,202508281632.0,2025-08-28 17:27:00,116.359722,40.424444,360.0,56.0,19.0,2.0
CCA112,A333,3311.0,202508281435,202508281800,202508281435,202508281711,VHHH,202508281448.0,2025-08-28 17:00:00,115.809658,38.664066,509.0,61.0,22.0,3.0
CCA1120,B737,2376.0,202508282010,202508282130,202508282010,202508282103,ZBCZ,202508282026.0,2025-08-28 21:03:00,115.822944,38.677819,509.0,60.0,21.0,3.0
CCA1128,A321,4064.0,202508281410,202508281555,202508281410,202508281523,ZBYC,202508281430.0,2025-08-28 15:43:00,115.871019,38.722796,539.0,60.0,21.0,3.0
CCA1130,A21N,7375.0,202508282215,202508290030,202508282215,202508290011,ZBLA,202508282230.0,2025-08-29 00:04:00,117.021361,40.720963,360.0,60.0,20.0,2.0
CCA1132,A321,2543.0,202508281040,202508281255,202508281040,202508281235,ZBLA,202508281049.0,2025-08-28 12:32:00,117.007704,40.710296,359.07,60.0,18.0,2.0
CCA114,A321,145.0,202508281915,202508282310,202508281915,202508282221,RJAA,202508281942.0,2025-08-28 22:24:00,118.01918,38.595055,540.97,61.0,34.0,4.0
CCA1140,A321,4064.0,202508281935,202508282130,202508281935,202508282048,ZBYC,202508282010.0,2025-08-28 21:13:00,115.858816,38.709107,509.0,65.0,20.0,3.0
CCA1144,B738,4061.0,202508281020,202508281215,202508281020,202508281146,ZBLL,202508281017.0,2025-08-28 11:18:00,115.6125,40.399167,355.0,60.0,17.0,1.0
CCA1146,A321,2374.0,202508280905,202508281020,202508280905,202508280950,ZBYN,202508280912.0,2025-08-28 09:42:00,115.814611,38.67387,539.0,60.0,29.0,0.0
CCA1150,B737,2366.0,202508281810,202508281940,202508281810,202508281917,ZBDS,202508281809.0,2025-08-28 19:00:00,116.3852,40.424221,360.0,61.0,20.0,2.0
CCA116,B738,5724.0,202508282015,202508282340,202508282015,202508282255,VHHH,202508282032.0,2025-08-28 22:49:00,115.834444,38.690556,539.0,60.0,22.0,3.0
CCA1202,A20N,4045.0,202508281730,202508282015,202508281730,202508281909,ZLXY,202508281744.0,2025-08-28 19:12:00,116.420833,40.423889,360.0,56.0,22.0,2.0
CCA1204,B738,7064.0,202508281540,202508281815,202508281540,202508281734,ZLXN,202508281551.0,2025-08-28 17:24:00,116.379349,40.423998,359.95,61.0,17.0,2.0
CCA1206,B738,4037.0,202508280830,202508281040,202508280830,202508281013,ZLXY,202508280840.0,2025-08-28 10:06:00,115.609577,40.40046,401.03,61.0,19.0,1.0
CCA1208,B38M,6200.0,202508281345,202508281555,202508281345,202508281528,ZLLL,202508281405.0,2025-08-28 15:39:00,116.426162,40.423361,360.03,60.0,19.0,2.0
CCA1212,A333,7430.0,202508281830,202508282225,202508281830,202508282140,ZWWW,202508281840.0,2025-08-28 21:35:00,116.47627,40.422887,360.0,61.0,20.0,2.0
CCA1214,AJ27,6214.0,202508280935,202508281125,202508280935,202508281101,ZLIC,202508280943.0,2025-08-28 10:50:00,115.544815,40.424315,397.67,60.0,17.0,1.0
CCA1216,B38M,2344.0,202508281330,202508281855,202508281330,202508281759,ZWSH,202508281333.0,2025-08-28 17:54:00,116.478486,40.422643,359.06,62.0,14.0,2.0
CCA1222,B38M,7060.0,202508281940,202508282215,202508281940,202508282124,ZLLL,202508281957.0,2025-08-28 21:30:00,116.387386,40.423998,360.26,61.0,15.0,2.0
CCA1224,B38M,4014.0,202508281530,202508281800,202508281530,202508281712,ZLXY,202508281538.0,2025-08-28 17:06:00,116.432542,40.423366,360.0,60.0,18.0,2.0
CCA1228,B738,6211.0,202508281915,202508282110,202508281915,202508282038,ZLIC,202508281928.0,2025-08-28 20:40:00,116.384444,40.424167,360.0,60.0,16.0,2.0
CCA1232,B38M,4043.0,202508281100,202508281325,202508281100,202508281242,ZLXY,202508281113.0,2025-08-28 12:39:00,116.416944,40.423611,360.0,55.0,15.0,2.0
CCA1238,A320,2340.0,202508281030,202508281340,202508281030,202508281259,ZWHM,202508281045.0,2025-08-28 13:06:00,116.435762,40.423414,360.0,62.0,15.0,2.0
CCA124,A321,132.0,202508281205,202508281410,202508281205,202508281341,RKSI,202508281246.0,2025-08-28 13:55:00,117.928454,38.626676,539.0,60.0,30.0,4.0
